,Index,Data,Hour,Energy,Solar_position,Solar_height,Cloud,UV_Index,Temperature,Precip,Humidity
7335,2020-12-02_15,2020-12-02,15,107.37,226.98132051964532,4.9396397434837045,2.0,2,1,0.0,64
7336,2020-12-02_16,2020-12-02,16,0.0,238.54468700982125,-2.9378885644445965,17.0,2,0,0.0,63
7337,2020-12-02_17,2020-12-02,17,0.0,249.4698398339665,-11.641562820626852,33.0,2,-1,0.0,63
7338,2020-12-02_18,2020-12-02,18,0.0,260.19564540695444,-20.98409347761871,37.0,1,-2,0.0,62
7339,2020-12-02_19,2020-12-02,19,0.0,271.3164085155787,-30.635322912481406,23.0,1,-3,0.0,60
7340,2020-12-02_20,2020-12-02,20,0.0,283.68428309281313,-40.2307798013103,45.0,1,-4,0.0,57
7341,2020-12-02_21,2020-12-02,21,0.0,298.6197640811264,-49.2636581252964,91.0,1,-6,0.0,54
7342,2020-12-02_22,2020-12-02,22,0.0,318.0992550156065,-56.87911305667856,96.0,1,-5,0.0,56
7343,2020-12-02_23,2020-12-02,23,0.0,343.8564322562504,-61.622859864658395,97.0,1,-5,0.0,59
7344,2020-12-03_0,2020-12-03,0,0.0,13.437826957219329,-61.86060806424679,96.0,1,-5,0.0,61
7345,2020-12-03_1,2020-12-03,1,0.0,39.77602433937051,-57.48894575386263,96.0,1,-4,0.0,61
7346,2020-12-03_2,2020-12-03,2,0.0,59.808726906738464,-50.07848230397196,96.0,1,-3,0.0,61
7347,2020-12-03_3,2020-12-03,3,0.0,75.08581012748894,-41.14147087092547,96.0,1,-3,0.0,60
7348,2020-12-03_4,2020-12-03,4,0.0,87.6353559254282,-31.58127829384389,94.0,1,-3,0.0,60
7349,2020-12-03_5,2020-12-03,5,0.0,98.83624979181988,-21.927476423996698,93.0,1,-3,0.0,60
7350,2020-12-03_6,2020-12-03,6,0.0,109.5743178907723,-12.55264564844967,96.0,2,-3,0.0,59
7351,2020-12-03_7,2020-12-03,7,74.73,120.46171402288584,-3.7874862331389823,97.0,2,-2,0.0,59
7352,2020-12-03_8,2020-12-03,8,230.98,131.9490734402523,4.205704819403652,98.0,1,-1,0.0,59
7353,2020-12-03_9,2020-12-03,9,282.92,144.34300888239636,10.562985307010274,97.0,1,0,0.0,59
7354,2020-12-03_10,2020-12-03,10,371.48,157.74866858329727,15.22446864120593,97.0,1,1,0.0,60
7355,2020-12-03_11,2020-12-03,11,257.07,171.982501156635,17.742212158838633,98.0,1,2,0.0,61
7356,2020-12-03_12,2020-12-03,12,194.58,186.55923217256802,17.85959026956428,99.0,1,2,0.0,62
7357,2020-12-03_13,2020-12-03,13,459.96,200.84979826649945,15.563934946183526,99.0,1,2,0.0,66
7358,2020-12-03_14,2020-12-03,14,625.84,214.3452973339876,11.090989145461744,99.0,2,2,0.0,69
7359,2020-12-03_15,2020-12-03,15,36.56,226.8312826925417,4.868342123216053,99.0,2,2,0.0,73
7360,2020-12-03_16,2020-12-03,16,0.0,238.3883642759219,-2.9951257941019747,99.0,2,1,0.0,76
7361,2020-12-03_17,2020-12-03,17,0.0,249.30664192987754,-11.686696106269169,98.0,2,1,0.0,78
7362,2020-12-03_18,2020-12-03,18,0.0,260.0225384843676,-21.021509782551227,98.0,1,0,0.0,81
7363,2020-12-03_19,2020-12-03,19,0.0,271.1281200243359,-30.670164402792413,98.0,1,-1,0.0,82
7364,2020-12-03_20,2020-12-03,20,0.0,283.47351983349574,-40.26963846841163,97.0,1,-3,0.0,83
7365,2020-12-03_21,2020-12-03,21,0.0,298.3792690676525,-49.31577862307655,97.0,1,-4,0.0,84
7366,2020-12-03_22,2020-12-03,22,0.0,317.83285216641775,-56.957292097101096,96.0,1,-3,0.0,85
7367,2020-12-03_23,2020-12-03,23,0.0,343.6096133625102,-61.73897632024946,97.0,1,-2,0.0,87
7368,2020-12-04_0,2020-12-04,0,0.0,13.291157880652435,-62.01016261592002,95.0,1,-1,0.0,88
7369,2020-12-04_1,2020-12-04,1,0.0,39.73529920392545,-57.65200095061395,93.0,1,0,0.0,88
7370,2020-12-04_2,2020-12-04,2,0.0,59.82163452982626,-50.24259145797125,95.0,1,1,0.0,89
7371,2020-12-04_3,2020-12-04,3,0.0,75.11658506050959,-41.303954246739394,96.0,1,1,0.0,90
7372,2020-12-04_4,2020-12-04,4,0.0,87.66822589141245,-31.742804045191196,95.0,1,1,0.0,89
7373,2020-12-04_5,2020-12-04,5,0.0,98.86427094195835,-22.08914036370509,95.0,1,2,0.0,89
7374,2020-12-04_6,2020-12-04,6,0.0,109.5934634837856,-12.715120638577904,96.0,2,2,0.0,89
7375,2020-12-04_7,2020-12-04,7,25.09,120.46840899729231,-3.9507027771647856,97.0,2,2,0.0,87
7376,2020-12-04_8,2020-12-04,8,531.31,131.93922698270245,4.048156224531087,97.0,2,3,0.0,85
7377,2020-12-04_9,2020-12-04,9,1082.52,144.31197592699414,10.404117439694488,97.0,2,4,0.0,84
7378,2020-12-04_10,2020-12-04,10,2229.8,157.69223770933232,15.071686540785908,96.0,2,4,0.0,82
7379,2020-12-04_11,2020-12-04,11,1010.01,171.89882964780574,17.6009507295545,92.0,3,5,0.0,81
7380,2020-12-04_12,2020-12-04,12,1690.67,186.45051849938446,17.734856585257823,70.0,3,6,0.0,79
7381,2020-12-04_13,2020-12-04,13,1938.72,200.72181805116423,15.459012397065383,49.0,3,6,0.0,81
7382,2020-12-04_14,2020-12-04,14,903.73,214.20473753438617,11.006700960435113,70.0,3,5,0.0,82
7383,2020-12-04_15,2020-12-04,15,23.35,226.68306905495564,4.804030778138935,95.0,2,5,0.0,84
7384,2020-12-04_16,2020-12-04,16,0.0,238.2345461250852,-3.045393984944204,95.0,2,4,0.0,85
7385,2020-12-04_17,2020-12-04,17,0.0,249.1464934734485,-11.724999950341363,94.0,2,4,0.0,86
7386,2020-12-04_18,2020-12-04,18,0.0,259.8529402424495,-21.052164273254334,94.0,1,3,0.0,87
7387,2020-12-04_19,2020-12-04,19,0.0,270.9437185418392,-30.698199444464088,94.0,1,3,0.0,87
7388,2020-12-04_20,2020-12-04,20,0.0,283.2668357150517,-40.30149364723607,94.0,1,3,0.0,88
7389,2020-12-04_21,2020-12-04,21,0.0,298.14246164606493,-49.36052523579911,95.0,1,3,0.0,88
7390,2020-12-04_22,2020-12-04,22,0.0,317.56811357901415,-57.02766058327403,97.0,1,3,0.0,88
7391,2020-12-04_23,2020-12-04,23,0.0,343.35962929188565,-61.847271508200635,99.0,1,3,0.0,88
7392,2020-12-05_0,2020-12-05,0,0.0,13.136242031796627,-62.152874432988774,99.0,1,3,0.0,88
7393,2020-12-05_1,2020-12-05,1,0.0,39.68477360155032,-57.80960609979482,98.0,1,3,0.0,88
7394,2020-12-05_2,2020-12-05,2,0.0,59.82530680816706,-50.40228193623531,98.0,1,3,0.0,88
7395,2020-12-05_3,2020-12-05,3,0.0,75.13907102846733,-41.46257836137545,99.0,1,3,0.0,89
7396,2020-12-05_4,2020-12-05,4,0.0,87.69362018819163,-31.90066655753085,99.0,1,3,0.0,89
7397,2020-12-05_5,2020-12-05,5,0.0,98.8854379182795,-22.24707068182713,99.0,1,3,0.0,89
7398,2020-12-05_6,2020-12-05,6,0.0,109.60623856821779,-12.873586013673668,99.0,2,3,0.0,89
7399,2020-12-05_7,2020-12-05,7,0.0,120.46916347656784,-4.109467624125573,99.0,2,4,0.0,89
7400,2020-12-05_8,2020-12-05,8,22.2,131.92391885800785,3.895733527776697,99.0,2,4,0.0,88
7401,2020-12-05_9,2020-12-05,9,86.92,144.27612399450322,10.250909943941616,99.0,2,5,0.0,88
7402,2020-12-05_10,2020-12-05,10,144.13,157.63189141339447,14.925209355656072,99.0,3,5,0.0,87
7403,2020-12-05_11,2020-12-05,11,144.68,171.81242215329044,17.46653676441532,99.0,3,6,0.0,86
7404,2020-12-05_12,2020-12-05,12,151.56,186.3404095917408,17.617319915075058,99.0,3,7,0.0,85
7405,2020-12-05_13,2020-12-05,13,93.31,200.593749909398,15.361413465434275,99.0,3,7,0.0,85
7406,2020-12-05_14,2020-12-05,14,39.28,214.06520982059442,10.929670501612003,99.0,3,6,0.0,86
7407,2020-12-05_15,2020-12-05,15,0.6,226.53677422307067,4.746711754299144,99.0,3,6,0.0,86
7408,2020-12-05_16,2020-12-05,16,0.0,238.08333653281503,-3.0886896579878664,99.0,3,5,0.0,87
7409,2020-12-05_17,2020-12-05,17,0.0,248.98951038427802,-11.75648276641595,98.0,2,5,0.0,87
7410,2020-12-05_18,2020-12-05,18,0.0,259.68698342501625,-21.076075766639487,95.0,1,4,0.0,88
7411,2020-12-05_19,2020-12-05,19,0.0,270.76336268695167,-30.719454765350164,94.0,1,4,0.0,88
7412,2020-12-05_20,2020-12-05,20,0.0,283.06443154042165,-40.326375342349905,94.0,1,4,0.0,88
7413,2020-12-05_21,2020-12-05,21,0.0,297.9096109417292,-49.397921389285614,94.0,1,4,0.0,88
7414,2020-12-05_22,2020-12-05,22,0.0,317.3053940886656,-57.09021460607047,95.0,1,4,0.0,88
7415,2020-12-05_23,2020-12-05,23,0.0,343.1068251828793,-61.947687625052325,95.0,1,4,0.0,89
7416,2020-12-06_0,2020-12-06,0,0.0,12.97321270455555,-62.288643657752246,95.0,1,4,0.0,89
7417,2020-12-06_1,2020-12-06,1,0.0,39.62442238375903,-57.96165813593255,93.0,1,4,0.0,89
7418,2020-12-06_2,2020-12-06,2,0.0,59.81968954540218,-50.55745663068988,89.0,1,4,0.0,89
7419,2020-12-06_3,2020-12-06,3,0.0,75.15322556694503,-41.617248125514,88.0,1,4,0.0,89
7420,2020-12-06_4,2020-12-06,4,0.0,87.7115136365466,-32.05476983432844,83.0,1,4,0.0,88
7421,2020-12-06_5,2020-12-06,5,0.0,98.8997421132852,-22.401169690692388,80.0,1,4,0.0,88
7422,2020-12-06_6,2020-12-06,6,0.0,109.61265039119732,-13.027943063759016,79.0,2,4,0.0,88
7423,2020-12-06_7,2020-12-06,7,88.65,120.46400048231718,-4.263682793332565,74.0,2,4,0.0,87
7424,2020-12-06_8,2020-12-06,8,274.44,131.90318778159428,3.7485206181770727,61.0,2,5,0.0,86
7425,2020-12-06_9,2020-12-06,9,970.2,144.23550638134986,10.103447888568184,50.0,3,6,0.0,85
7426,2020-12-06_10,2020-12-06,10,766.25,157.56769468899142,14.785114021223812,44.0,3,7,0.0,84
7427,2020-12-06_11,2020-12-06,11,1364.06,171.72335145563045,17.339035743235883,46.0,3,8,0.0,83
7428,2020-12-06_12,2020-12-06,12,2061.26,186.22898330205481,17.507032951804824,41.0,3,9,0.0,81
7429,2020-12-06_13,2020-12-06,13,1578.78,200.46567653815742,15.271177492952162,32.0,3,8,0.0,82
7430,2020-12-06_14,2020-12-06,14,465.22,213.9268029852709,10.859922863607409,37.0,3,8,0.0,83
7431,2020-12-06_15,2020-12-06,15,7.27,226.39249443709235,4.6963892983844575,56.0,3,8,0.0,84
7432,2020-12-06_16,2020-12-06,16,0.0,237.93484064231941,-3.1250120941928827,79.0,3,7,0.0,85
7433,2020-12-06_17,2020-12-06,17,0.0,248.83580919552492,-11.781155910294773,82.0,3,6,0.0,86
7434,2020-12-06_18,2020-12-06,18,0.0,259.52480074601027,-21.09326616370148,87.0,1,6,0.0,87
7435,2020-12-06_19,2020-12-06,19,0.0,270.58721034280524,-30.733960346943466,93.0,1,5,0.0,87
7436,2020-12-06_20,2020-12-06,20,0.0,282.8665067388925,-40.34431709488311,94.0,1,5,0.0,87
7437,2020-12-06_21,2020-12-06,21,0.0,297.6809849784845,-49.427994570483655,94.0,1,5,0.0,87
7438,2020-12-06_22,2020-12-06,22,0.0,317.0450518861745,-57.14495494556018,93.0,1,4,0.0,87
7439,2020-12-06_23,2020-12-06,23,0.0,342.8515619533422,-62.0401707721635,92.0,1,3,0.0,87
7440,2020-12-07_0,2020-12-07,0,0.0,12.802224784159565,-62.41737097211502,94.0,1,3,0.0,87
7441,2020-12-07_1,2020-12-07,1,0.0,39.554235051914155,-58.10805206076565,95.0,1,3,0.0,87
7442,2020-12-07_2,2020-12-07,2,0.0,59.80473747482751,-50.70801587978653,95.0,1,3,0.0,87
7443,2020-12-07_3,2020-12-07,3,0.0,75.15901232207341,-41.767866043970535,94.0,1,2,0.0,87
7444,2020-12-07_4,2020-12-07,4,0.0,87.72188576262266,-32.20501587635023,84.0,1,2,0.0,87
7445,2020-12-07_5,2020-12-07,5,0.0,98.90717885158548,-22.551338185578324,68.0,1,2,0.0,87
7446,2020-12-07_6,2020-12-07,6,0.0,109.61270962375806,-13.17809208850455,40.0,2,2,0.0,87
7447,2020-12-07_7,2020-12-07,7,6.88,120.45294605532372,-4.413249848898028,37.0,2,3,0.0,86
7448,2020-12-07_8,2020-12-07,8,69.15,131.87707512116458,3.6065994128232126,59.0,2,4,0.0,85
7449,2020-12-07_9,2020-12-07,9,59.34,144.1901787005871,9.961815685594232,70.0,2,5,0.0,84
7450,2020-12-07_10,2020-12-07,10,101.97,157.49971462940047,14.651476539830199,68.0,3,5,0.0,83
7451,2020-12-07_11,2020-12-07,11,156.63,171.6316923978381,17.218511877409302,90.0,3,6,0.0,82
7452,2020-12-07_12,2020-12-07,12,314.56,186.1163196314045,17.40404676304239,94.0,3,7,0.0,81
7453,2020-12-07_13,2020-12-07,13,381.19,200.33768282621327,15.188341820226992,95.0,3,7,0.0,82
7454,2020-12-07_14,2020-12-07,14,86.48,213.789607857389,10.797480832277136,96.0,3,7,0.0,84
7455,2020-12-07_15,2020-12-07,15,0.41,226.25032761775847,4.653065735541459,97.0,3,6,0.0,85
7456,2020-12-07_16,2020-12-07,16,0.0,237.7891647698406,-3.1543636024783472,98.0,3,6,0.0,86
7457,2020-12-07_17,2020-12-07,17,0.0,248.68550700424632,-11.799033944961113,99.0,2,5,0.0,87
7458,2020-12-07_18,2020-12-07,18,0.0,259.36652479291655,-21.103760715179934,99.0,1,5,0.0,88
7459,2020-12-07_19,2020-12-07,19,0.0,270.4154184835651,-30.74174967343204,100.0,1,5,0.0,89
7460,2020-12-07_20,2020-12-07,20,0.0,282.67325908425516,-40.35535622176963,100.0,1,5,0.0,89
7461,2020-12-07_21,2020-12-07,21,0.0,297.45685018577325,-49.45077656429801,100.0,1,4,0.0,89
7462,2020-12-07_22,2020-12-07,22,0.0,316.78744771898863,-57.19188736137046,100.0,1,4,0.0,89
7463,2020-12-07_23,2020-12-07,23,0.0,342.5942158486663,-62.12467138834901,99.0,1,4,0.0,89
7464,2020-12-08_0,2020-12-08,0,0.0,12.623455667881446,-62.538958005040286,99.0,1,4,0.0,90
7465,2020-12-08_1,2020-12-08,1,0.0,39.4742170213305,-58.24868115713432,99.0,1,3,0.0,90
7466,2020-12-08_2,2020-12-08,2,0.0,59.78041523833714,-50.8538575701169,98.0,1,3,0.0,90
7467,2020-12-08_3,2020-12-08,3,0.0,75.15640178558235,-41.91433228485233,98.0,1,3,0.0,90
7468,2020-12-08_4,2020-12-08,4,0.0,87.72472139440937,-32.35130474579528,97.0,1,3,0.0,90
7469,2020-12-08_5,2020-12-08,5,0.0,98.90774788949379,-22.697475533789788,95.0,1,3,0.0,91
7470,2020-12-08_6,2020-12-08,6,0.0,109.60643080843485,-13.32393251125043,92.0,2,3,0.0,91
7471,2020-12-08_7,2020-12-08,7,38.74,120.43602967146036,-4.558070046509496,88.0,2,3,0.0,89
7472,2020-12-08_8,2020-12-08,8,470.7,131.8456252803557,3.4700495554645663,82.0,2,3,0.0,88
7473,2020-12-08_9,2020-12-08,9,2314.5,144.14019924723837,9.826096856636473,79.0,2,4,0.0,86
7474,2020-12-08_10,2020-12-08,10,2645.3,157.42802075074485,14.524371682794454,78.0,2,5,0.0,83
7475,2020-12-08_11,2020-12-08,11,2736.61,171.53752215784937,17.105027753151766,78.0,3,6,0.0,80
7476,2020-12-08_12,2020-12-08,12,2096.49,186.00250093078338,17.308410383031667,71.0,3,7,0.0,77
7477,2020-12-08_13,2020-12-08,13,1867.81,200.209855959299,15.112941344892526,60.0,3,7,0.0,79
7478,2020-12-08_14,2020-12-08,14,1056.84,213.6537173237083,10.742364430577169,56.0,3,6,0.0,81
7479,2020-12-08_15,2020-12-08,15,115.92,226.11037329915985,4.61674112694854,57.0,3,6,0.0,83
7480,2020-12-08_16,2020-12-08,16,0.0,237.6464162634694,-3.17674999558479,62.0,3,5,0.0,84
7481,2020-12-08_17,2020-12-08,17,0.0,248.538721258239,-11.810135106409216,55.0,2,4,0.0,85
7482,2020-12-08_18,2020-12-08,18,0.0,259.21228772807905,-21.107588464911828,35.0,1,4,0.0,87
7483,2020-12-08_19,2020-12-08,19,0.0,270.2481427879636,-30.742860165209603,21.0,1,3,0.0,86
7484,2020-12-08_20,2020-12-08,20,0.0,282.48488416629766,-40.35953423619394,20.0,1,3,0.0,86
7485,2020-12-08_21,2020-12-08,21,0.0,297.2374706492832,-49.46630389235397,19.0,1,2,0.0,86
7486,2020-12-08_22,2020-12-08,22,0.0,316.53294383663706,-57.23102311221209,13.0,1,3,0.0,86
7487,2020-12-08_23,2020-12-08,23,0.0,342.3351777417344,-62.20114494255368,9.0,1,3,0.0,86
7488,2020-12-09_0,2020-12-09,0,0.0,12.437106212097008,-62.65330802481544,6.0,1,3,0.0,87
7489,2020-12-09_1,2020-12-09,1,0.0,39.38439112022643,-58.38343746593028,6.0,1,3,0.0,87
7490,2020-12-09_2,2020-12-09,2,0.0,59.74669865712697,-50.994877464746374,8.0,1,3,0.0,86
7491,2020-12-09_3,2020-12-09,3,0.0,75.145372316264,-42.056544947049325,16.0,1,3,0.0,86
7492,2020-12-09_4,2020-12-09,4,0.0,87.72001150968819,-32.49353482613333,32.0,1,2,0.0,86
7493,2020-12-09_5,2020-12-09,5,0.0,98.90145416227631,-22.8394799424896,48.0,1,2,0.0,86
7494,2020-12-09_6,2020-12-09,6,0.0,109.59383302991152,-13.465363183328865,59.0,2,2,0.0,85
7495,2020-12-09_7,2020-12-09,7,132.74,120.41328485865576,-4.698044686652167,56.0,2,3,0.0,83
7496,2020-12-09_8,2020-12-09,8,1710.34,131.8088862808654,3.3389479319819735,47.0,2,4,0.0,81
7497,2020-12-09_9,2020-12-09,9,2379.29,144.08562953226817,9.696373566117176,21.0,2,4,0.0,79
7498,2020-12-09_10,2020-12-09,10,2436.37,157.35268547946458,14.40387244299744,6.0,2,5,0.0,78
7499,2020-12-09_11,2020-12-09,11,2512.42,171.44092064465997,16.998643702012373,3.0,3,6,0.0,76
7500,2020-12-09_12,2020-12-09,12,2386.51,185.8876121838586,17.220170115162187,2.0,3,7,0.0,75
7501,2020-12-09_13,2020-12-09,13,1805.25,200.082285579313,15.04500777607124,2.0,3,6,0.0,78
7502,2020-12-09_14,2020-12-09,14,761.77,213.51922635573575,10.694590157651456,4.0,2,5,0.0,81
7503,2020-12-09_15,2020-12-09,15,21.98,225.97273254951915,4.5874126076434365,37.0,2,4,0.0,84
7504,2020-12-09_16,2020-12-09,16,0.0,237.5067033213081,-3.1921813824977003,65.0,2,3,0.0,86
7505,2020-12-09_17,2020-12-09,17,0.0,248.39556948863617,-11.814482089098966,65.0,2,2,0.0,88
7506,2020-12-09_18,2020-12-09,18,0.0,259.0622209470821,-21.104783032761787,71.0,1,1,0.0,90
7507,2020-12-09_19,2020-12-09,19,0.0,270.08553720563356,-30.737333950957268,70.0,1,1,0.0,91
7508,2020-12-09_20,2020-12-09,20,0.0,282.3015748532705,-40.356897625168976,69.0,1,0,0.0,91
7509,2020-12-09_21,2020-12-09,21,0.0,297.02310739568014,-49.47461860252222,69.0,1,0,0.0,92
7510,2020-12-09_22,2020-12-09,22,0.0,316.2819030891708,-57.26237981820907,73.0,1,0,0.0,92
7511,2020-12-09_23,2020-12-09,23,0.0,342.0748528184536,-62.269552937579505,68.0,1,0,0.0,92
7512,2020-12-10_0,2020-12-10,0,0.0,12.243402321122035,-62.760326854192655,73.0,1,0,0.0,92
7513,2020-12-10_1,2020-12-10,1,0.0,39.28479987876611,-58.51221235535505,71.0,1,-1,0.0,92
7514,2020-12-10_2,2020-12-10,2,0.0,59.70357669910864,-51.13096952786399,69.0,1,-1,0.0,93
7515,2020-12-10_3,2020-12-10,3,0.0,75.1259117628065,-42.19440026178704,69.0,1,-2,0.0,94
7516,2020-12-10_4,2020-12-10,4,0.0,87.70775463299147,-32.631602970615376,69.0,1,-2,0.0,95
7517,2020-12-10_5,2020-12-10,5,0.0,98.88830903350977,-22.977248609416556,79.0,1,-2,0.0,95
7518,2020-12-10_6,2020-12-10,6,0.0,109.57494108817978,-13.602282561471254,95.0,1,-2,0.0,95
7519,2020-12-10_7,2020-12-10,7,0.0,120.38475032886429,-4.833075353412309,99.0,1,-2,0.0,95
7520,2020-12-10_8,2020-12-10,8,0.0,131.7669108739584,3.2133682881835104,100.0,1,-1,0.1,95
7521,2020-12-10_9,2020-12-10,9,0.2,144.02653538955425,9.572726189085934,100.0,1,-1,0.1,94
7522,2020-12-10_10,2020-12-10,10,69.25,157.27378522116354,14.290049443740768,100.0,1,0,0.1,92
7523,2020-12-10_11,2020-12-10,11,37.58,171.34197150587474,16.89941704543667,100.0,1,1,0.2,90
7524,2020-12-10_12,2020-12-10,12,0.92,185.77174189380744,17.139368614617293,100.0,1,1,0.2,89
7525,2020-12-10_13,2020-12-10,13,0.0,199.95506451558708,14.984568577915162,100.0,1,1,0.1,90
7526,2020-12-10_14,2020-12-10,14,0.0,213.3862325814939,10.654169830443713,100.0,1,1,0.1,91
7527,2020-12-10_15,2020-12-10,15,0.0,225.83750838243682,4.565073262625347,100.0,1,1,0.1,92
7528,2020-12-10_16,2020-12-10,16,0.0,237.3701352825377,-3.2006734840878845,100.0,1,0,0.0,93
7529,2020-12-10_17,2020-12-10,17,0.0,248.25616950413928,-11.81210339493464,92.0,1,0,0.0,93
7530,2020-12-10_18,2020-12-10,18,0.0,258.91645520560746,-21.095383980824174,64.0,1,-1,0.0,94
7531,2020-12-10_19,2020-12-10,19,0.0,269.92775405785267,-30.725219246864967,56.0,1,-2,0.0,95
7532,2020-12-10_20,2020-12-10,20,0.0,282.1235213919513,-40.347499219758724,61.0,1,-3,0.0,95
7533,2020-12-10_21,2020-12-10,21,0.0,296.8140185515918,-49.475769624447715,65.0,1,-4,0.0,95
7534,2020-12-10_22,2020-12-10,22,0.0,316.0346892493561,-57.285982781178596,63.0,1,-3,0.0,95
7535,2020-12-10_23,2020-12-10,23,0.0,341.8136618327569,-62.3298641556135,62.0,1,-2,0.1,94
7536,2020-12-11_0,2020-12-11,0,0.0,12.04259829893459,-62.85992373494898,64.0,1,0,0.2,93
7537,2020-12-11_1,2020-12-11,1,0.0,39.1755093314496,-58.63489676976375,72.0,1,1,0.1,94
7538,2020-12-11_2,2020-12-11,2,0.0,59.65105463703031,-51.26202574408028,84.0,1,2,0.1,94
7539,2020-12-11_3,2020-12-11,3,0.0,75.09802002580402,-42.32779219645361,90.0,1,3,0.1,95
7540,2020-12-11_4,2020-12-11,4,0.0,87.68795902422403,-32.765404015186526,92.0,1,2,0.0,95
7541,2020-12-11_5,2020-12-11,5,0.0,98.86833228222568,-23.110677215309238,93.0,1,2,0.0,95
7542,2020-12-11_6,2020-12-11,6,0.0,109.54978738696964,-13.734588244996994,92.0,1,2,0.0,95
7543,2020-12-11_7,2020-12-11,7,0.0,120.35047185539378,-4.963063541412589,71.0,1,2,0.0,93
7544,2020-12-11_8,2020-12-11,8,17.03,131.71975845711304,3.0933814132233515,42.0,1,2,0.0,90
7545,2020-12-11_9,2020-12-11,9,904.12,143.96298895448192,9.45523334318452,37.0,1,2,0.0,87
7546,2020-12-11_10,2020-12-11,10,2069.11,157.19140240316088,14.182970701311483,43.0,1,3,0.0,84
7547,2020-12-11_11,2020-12-11,11,2557.04,171.24076416301563,16.807401544859022,61.0,2,4,0.0,80
7548,2020-12-11_12,2020-12-11,12,2390.87,185.65498403752144,17.066044015123513,75.0,2,5,0.0,77
7549,2020-12-11_13,2020-12-11,13,1195.86,199.82829056998784,14.931645797251473,79.0,2,4,0.0,78
7550,2020-12-11_14,2020-12-11,14,333.86,213.2548378610072,10.621109170877881,80.0,2,4,0.0,80
7551,2020-12-11_15,2020-12-11,15,84.59,225.70480714145717,4.5497106167804064,67.0,2,3,0.0,81
7552,2020-12-11_16,2020-12-11,16,0.0,237.23682384207962,-3.2022494090040268,44.0,2,3,0.0,83
7553,2020-12-11_17,2020-12-11,17,0.0,248.1206405006618,-11.80303520507522,22.0,2,3,0.0,85
7554,2020-12-11_18,2020-12-11,18,0.0,258.77512168711917,-21.079438735355552,15.0,1,2,0.0,86
7555,2020-12-11_19,2020-12-11,19,0.0,269.77494514536113,-30.706572286032163,19.0,1,2,0.0,87
7556,2020-12-11_20,2020-12-11,20,0.0,281.95091267860494,-40.33140009150141,12.0,1,2,0.0,87
7557,2020-12-11_21,2020-12-11,21,0.0,296.6104609165476,-49.469814552503394,1.0,1,2,0.0,87
7558,2020-12-11_22,2020-12-11,22,0.0,315.79166912721365,-57.30186655853242,0.0,1,1,0.0,86
7559,2020-12-11_23,2020-12-11,23,0.0,341.55204444872425,-62.38205586191514,0.0,1,0,0.0,85
7560,2020-12-12_0,2020-12-12,0,0.0,11.83498211009723,-62.952011796704035,0.0,1,-1,0.0,85
7561,2020-12-12_1,2020-12-12,1,0.0,39.05661423224456,-58.751380807142866,0.0,1,-1,0.0,85
7562,2020-12-12_2,2020-12-12,2,0.0,59.58915810131079,-51.38793513943572,0.0,1,0,0.0,84
7563,2020-12-12_3,2020-12-12,3,0.0,75.06171223789967,-42.45661120115018,0.0,1,1,0.0,84
7564,2020-12-12_4,2020-12-12,4,0.0,87.66064534416667,-32.894829416236746,0.0,1,1,0.0,84
7565,2020-12-12_5,2020-12-12,5,0.0,98.84155449845389,-23.23965855013819,16.0,1,1,0.0,83
7566,2020-12-12_6,2020-12-12,6,0.0,109.51841422527201,-13.862175656758422,23.0,2,1,0.0,83
7567,2020-12-12_7,2020-12-12,7,29.18,120.31050456057648,-5.087909466490098,29.0,2,1,0.0,80
7568,2020-12-12_8,2020-12-12,8,136.71,131.66749744885342,2.9790560933997736,34.0,2,2,0.0,78
7569,2020-12-12_9,2020-12-12,9,350.64,143.8950711724417,9.343972632874397,43.0,2,3,0.0,76
7570,2020-12-12_10,2020-12-12,10,631.85,157.105628109339,14.082702018271757,57.0,2,4,0.0,75
7571,2020-12-12_11,2020-12-12,11,1268.03,171.1373965281354,16.722647390711778,84.0,2,4,0.0,74
7572,2020-12-12_12,2020-12-12,12,1343.37,185.5374407456371,17.00022948881567,81.0,3,5,0.0,73
7573,2020-12-12_13,2020-12-12,13,1116.2,199.70206906495534,14.886255217559569,84.0,2,4,0.0,75
7574,2020-12-12_14,2020-12-12,14,550.0,213.12515062991818,10.595406622455247,89.0,2,4,0.0,78
7575,2020-12-12_15,2020-12-12,15,17.27,225.5747406170165,4.541305271774913,88.0,2,3,0.0,80
7576,2020-12-12_16,2020-12-12,16,0.0,237.1068849927469,-3.196941310752253,76.0,2,3,0.0,82
7577,2020-12-12_17,2020-12-12,17,0.0,247.98910488328454,-11.787323147850941,52.0,2,2,0.0,83
7578,2020-12-12_18,2020-12-12,18,0.0,258.63835380107565,-21.057004410288783,35.0,1,2,0.0,84
7579,2020-12-12_19,2020-12-12,19,0.0,269.6272636240954,-30.681459129493,16.0,1,1,0.0,85
7580,2020-12-12_20,2020-12-12,20,0.0,281.78393833696254,-40.30867126815803,20.0,1,1,0.0,85
7581,2020-12-12_21,2020-12-12,21,0.0,296.4126924188201,-49.456821174425194,32.0,1,1,0.0,85
7582,2020-12-12_22,2020-12-12,22,0.0,315.55321553898546,-57.31007615702277,61.0,1,1,0.0,85
7583,2020-12-12_23,2020-12-12,23,0.0,341.2904631343848,-62.42611450170214,84.0,1,1,0.0,86
